subject,predicate,object
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Solvent,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Solvent Substance
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Solvent,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Solvent Liquid
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Solvent,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Solvent Chemical
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#AlicyclicHeterocylclicOrganicMolecules,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#AlicyclicHeterocylclicOrganicMolecules,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#HeteroCyclicOrganicMolecules
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#AlicyclicHeterocylclicOrganicMolecules,http://www.w3.org/2002/07/owl#disjointWith,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#AromaticHeterocyclicOrganicMolecules
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#AlicyclicHeterocylclicOrganicMolecules,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#onto_name,AlicyclicHeterocylclicOrganicMolecules
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#AlicyclicHeterocylclicOrganicMolecules,http://www.w3.org/2000/01/rdf-schema#comment,"Alicyclic and Heterocyclic Organic Molecules are organic compounds that contain cyclic structures, such as rings, and may also contain heteroatoms, such as nitrogen, oxygen, or sulfur. These molecules have diverse applications in materials science, including as solvents, monomers, and ligands for catalysis and coordination chemistry."
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#AlicyclicHeterocylclicOrganicMolecules,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Alicyclic Organic Molecules
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#AlicyclicHeterocylclicOrganicMolecules,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Heterocyclic Organic Molecules
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#AlicyclicHeterocylclicOrganicMolecules,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Cyclic Organic Compounds
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#AlicyclicHeterocylclicOrganicMolecules,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Ring-Containing Organic Molecules
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#AlicyclicHeterocylclicOrganicMolecules,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Organic Heterocycles
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#HeteroCyclicOrganicMolecules,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#HeteroCyclicOrganicMolecules,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#CyclicOrganicMolecules
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#HeteroCyclicOrganicMolecules,http://www.w3.org/2002/07/owl#disjointWith,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#HomocyclicOrganicMolecules
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#HeteroCyclicOrganicMolecules,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#onto_name,HeteroCyclicOrganicMolecules
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#HeteroCyclicOrganicMolecules,http://www.w3.org/2000/01/rdf-schema#comment,"Heterocyclic organic molecules are organic compounds that contain at least one heteroatom (an atom other than carbon) in their ring structure. They have diverse applications in materials science, including as dyes, pharmaceuticals, and organic semiconductors."
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#HeteroCyclicOrganicMolecules,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Heterocyclic Compounds
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#HeteroCyclicOrganicMolecules,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Heterocycles
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#HeteroCyclicOrganicMolecules,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Organic Heterocyclic Molecules
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#HeteroCyclicOrganicMolecules,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Heteroaromatic Compounds
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#HeteroCyclicOrganicMolecules,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Heteroatom-Containing Organic Molecules
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#AromaticHeterocyclicOrganicMolecules,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#AromaticHeterocyclicOrganicMolecules,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#HeteroCyclicOrganicMolecules
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#AromaticHeterocyclicOrganicMolecules,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#onto_name,AromaticHeterocyclicOrganicMolecules
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#AromaticHeterocyclicOrganicMolecules,http://www.w3.org/2000/01/rdf-schema#comment,"Aromatic heterocyclic organic molecules are organic compounds that contain a ring structure made up of carbon atoms and at least one heteroatom (such as nitrogen, oxygen, or sulfur) in the ring. These molecules have unique electronic properties that make them useful in a variety of applications, including as dyes, pharmaceuticals, and organic semiconductors."
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#AromaticHeterocyclicOrganicMolecules,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Aromatic Heterocycles
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#AromaticHeterocyclicOrganicMolecules,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Heteroaromatics
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#AromaticHeterocyclicOrganicMolecules,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Heterocyclic Aromatics
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#AromaticHeterocyclicOrganicMolecules,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Aromatic Heterocyclic Compounds
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#AromaticHeterocyclicOrganicMolecules,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Heteroaromatic Compounds
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#CyclicOrganicMolecules,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#CyclicOrganicMolecules,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#OrganicMolceule
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#CyclicOrganicMolecules,http://www.w3.org/2002/07/owl#disjointWith,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#OpenChainOrganicMolecules
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#CyclicOrganicMolecules,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#onto_name,CyclicOrganicMolecules
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#CyclicOrganicMolecules,http://www.w3.org/2000/01/rdf-schema#comment,"Cyclic organic molecules are organic compounds that contain one or more closed rings of atoms in their structure. They have a wide range of applications in materials science, including as building blocks for polymers, pharmaceuticals, and agrochemicals."
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#CyclicOrganicMolecules,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Cyclic Organic Compounds
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#CyclicOrganicMolecules,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Cyclic Organic Chemicals
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#CyclicOrganicMolecules,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Cyclic Molecules
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#CyclicOrganicMolecules,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Ring-Structured Organic Molecules
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#CyclicOrganicMolecules,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Heterocyclic Molecules
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#HomocyclicOrganicMolecules,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#HomocyclicOrganicMolecules,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#CyclicOrganicMolecules
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#HomocyclicOrganicMolecules,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#onto_name,HomocyclicOrganicMolecules
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#HomocyclicOrganicMolecules,http://www.w3.org/2000/01/rdf-schema#comment,"Homocyclic Organic Molecules are organic compounds that contain only carbon atoms in their rings. These molecules are also known as carbocyclic compounds and are classified based on the number of carbon atoms in their rings. They have various applications in organic synthesis, pharmaceuticals, and materials science."
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#HomocyclicOrganicMolecules,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Carbocyclic Organic Molecules
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#HomocyclicOrganicMolecules,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Cyclic Hydrocarbons
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#HomocyclicOrganicMolecules,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Homocyclic Compounds
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#HomocyclicOrganicMolecules,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Carbocycles
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#OrganicMolceule,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#OrganicMolceule,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#MolecularEntity
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#OrganicMolceule,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#OrganicCompound
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#OrganicMolceule,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#onto_name,OrganicMolceule
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#OrganicMolceule,http://www.w3.org/2000/01/rdf-schema#comment,"A cyclic organic molecule is a type of organic molecule that contains a closed ring of atoms in its structure. These molecules have a wide range of applications in materials science, including as building blocks for polymers, pharmaceuticals, and agrochemicals."
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#OrganicMolceule,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Cyclic Organic Compound
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#OrganicMolceule,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Ringed Organic Molecule
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#OrganicMolceule,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Cyclic Organic Chemistry
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#OrganicMolceule,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Cyclic Carbon Compound
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#OrganicMolceule,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Cyclic Hydrocarbon
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#OpenChainOrganicMolecules,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#OpenChainOrganicMolecules,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#OrganicMolceule
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#OpenChainOrganicMolecules,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#onto_name,OpenChainOrganicMolecules
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#OpenChainOrganicMolecules,http://www.w3.org/2000/01/rdf-schema#comment,"Open-chain organic molecules, also known as acyclic or aliphatic molecules, are organic compounds that do not contain a cyclic structure. They are characterized by a linear or branched chain of carbon atoms, and can include functional groups such as alkanes, alkenes, and alkynes. Open-chain organic molecules have a wide range of applications in organic chemistry, materials science, and biochemistry."
